Month,Area Affected,NERC Region,Event Type,Demand Loss (MW),Number of Customers Affected,Year,Date/Time Event Began,Date/Time Restoration,Event Duration (hours)
October,Louisiana,SERC,System Operations,132.0,0.0,2021,2021-10-22 19:55:00,2021-10-23 05:55:00,10.0
October,California,WECC,Severe Weather,116.0,59000.0,2021,2021-10-24 08:55:00,2021-10-25 18:15:00,9.33
October,Washington,WECC,Severe Weather,,233000.0,2021,2021-10-24 07:00:00,2021-10-26 21:30:00,14.5
October,Louisiana,SERC,System Operations,0.0,0.0,2021,2021-10-27 17:57:00,2021-10-28 16:49:00,22.87
October,Connecticut,NPCC,Severe Weather,,169000.0,2021,2021-10-27 02:25:00,2021-10-29 08:37:00,6.2
October,Montana,WECC,System Operations,20.0,0.0,2021,2021-10-28 12:47:00,2021-10-28 13:05:00,0.3
October,Texas,TRE,Severe Weather,,250000.0,2021,2021-10-28 14:15:00,2021-10-30 08:00:00,17.75
October,Texas,TRE,Severe Weather,,130000.0,2021,2021-10-28 14:45:00,2021-10-29 20:30:00,5.75
October,Texas,TRE,Actual Physical Attack/Vandalism,,,2021,2021-10-28 12:06:00,2021-10-28 12:30:00,0.4
October,Vermont,NPCC,Suspicious Activity,0.0,0.0,2021,2021-10-29 14:20:00,2021-10-29 15:00:00,0.67
October,New Jersey,RF,Suspicious Activity,,,2021,2021-10-30 07:31:00,,
October,California,WECC,Vandalism,0.0,0.0,2021,2021-10-31 07:49:00,2021-10-31 09:32:00,1.72
November,Montana,WECC,System Operations,44.0,,2021,2021-11-04 21:34:00,2021-11-04 22:57:00,1.38
November,Pennsylvania,RF,Suspicious Activity,0.0,0.0,2021,2021-11-06 06:45:00,2021-11-06 07:00:00,0.25
November,Washington,WECC,Suspicious Activity,,350.0,2021,2021-11-06 08:40:00,2021-11-06 08:41:00,0.02
November,Washington,WECC,System Operations,9.0,,2021,2021-11-08 22:53:00,2021-11-08 23:33:00,0.67
November,Mississippi,SERC,System Operations,,,2021,2021-11-09 18:00:00,2021-11-09 20:00:00,2.0
November,Indiana,RF,Vandalism,0.0,0.0,2021,2021-11-09 08:50:00,2021-11-09 16:00:00,7.17
November,Texas,TRE,Transmission Interruption,0.0,0.0,2021,2021-11-10 21:19:00,2021-11-11 01:19:00,4.0
November,New York,NPCC,Transmission Interruption,0.0,0.0,2021,2021-11-10 09:49:00,2021-11-10 10:05:00,0.27
November,Texas,TRE,System Operations,67.0,,2021,2021-11-11 05:52:00,2021-11-11 06:09:00,0.28
November,Oregon,WECC,Vandalism,0.0,0.0,2021,2021-11-12 07:00:00,2021-11-12 07:14:00,0.23
November,Colorado,WECC,Suspicious Activity,0.0,0.0,2021,2021-11-15 11:47:00,,
November,Washington,WECC,Severe Weather,,90000.0,2021,2021-11-15 11:00:00,2021-11-17 06:00:00,19.0
November,California,WECC,Suspicious Activity,0.0,0.0,2021,2021-11-16 00:42:00,2021-11-16 07:35:00,6.88
November,Maryland,RF,System Operations,0.0,0.0,2021,2021-11-16 17:37:00,2021-11-16 18:21:00,0.73
November,Michigan,RF,System Operations,0.0,0.0,2021,2021-11-17 12:43:00,2021-11-17 13:25:00,0.7
November,Colorado,WECC,Vandalism,0.0,0.0,2021,2021-11-17 13:12:00,,
November,Wisconsin,MRO/RF,Cyber Event,0.0,0.0,2021,2021-11-21 10:00:00,2021-11-21 10:01:00,0.02
November,California,WECC,Severe Weather,,81406.0,2021,2021-11-24 10:00:00,2021-11-26 10:21:00,0.35
November,North Carolina,SERC,System Operations,0.0,0.0,2021,2021-11-30 06:46:00,2021-11-30 06:47:00,0.02
November,Texas,TRE,Suspicious Activity,0.0,0.0,2021,2021-11-30 06:52:00,2021-11-30 07:25:00,0.55
November,California,WECC,System Operations,10.0,6000.0,2021,2021-11-30 13:47:00,2021-11-30 14:21:00,0.57
November,Oregon,WECC,Vandalism,0.0,0.0,2021,2021-11-30 05:00:00,2021-11-30 05:01:00,0.02
December,Wisconsin,MRO,System Operations,0.0,0.0,2021,2021-12-01 10:04:00,2021-12-01 13:08:00,3.07
December,Texas,TRE,System Operations,0.0,0.0,2021,2021-12-02 10:33:00,2021-12-02 13:10:00,2.62
December,Indiana,RF,Transmission Interruption,0.0,0.0,2021,2021-12-07 14:33:00,2021-12-07 15:40:00,1.12
December,New York,NPCC,System Operations,0.0,0.0,2021,2021-12-08 09:04:00,2021-12-08 09:35:00,0.52
December,Idaho,WECC,Vandalism,0.0,0.0,2021,2021-12-10 12:06:00,2021-12-10 13:07:00,1.02
December,Tennessee,SERC,Severe Weather,177.0,107344.0,2021,2021-12-11 03:13:00,2021-12-15 15:30:00,12.28
December,New York,NPCC,Severe Weather,,103000.0,2021,2021-12-11 18:16:00,2021-12-13 17:00:00,22.73
December,Michigan,MRO,Severe Weather,,182410.0,2021,2021-12-11 11:13:00,2021-12-12 23:06:00,11.88
December,Michigan,MRO,Severe Weather,,159947.0,2021,2021-12-11 10:30:00,2021-12-11 15:00:00,4.5
December,Louisiana,SERC,Vandalism,36.0,,2021,2021-12-12 06:14:00,2021-12-12 06:40:00,0.43
December,California,WECC,Severe Weather,120.0,65994.0,2021,2021-12-14 07:28:00,2021-12-14 13:43:00,6.25
December,Washington,WECC,System Operations,0.0,0.0,2021,2021-12-14 09:39:00,2021-12-14 09:48:00,0.15
December,Kansas,MRO,Severe Weather,,174000.0,2021,2021-12-15 19:00:00,2021-12-16 03:00:00,8.0
December,Iowa,MRO,Severe Weather,,134000.0,2021,2021-12-15 18:00:00,2021-12-16 09:00:00,15.0
December,Missouri,SERC/MRO,Severe Weather,0.0,258000.0,2021,2021-12-15 16:37:00,2021-12-16 11:30:00,18.88
December,Wisconsin,MRO,Severe Weather,,80000.0,2021,2021-12-15 20:00:00,,
December,Wisconsin,MRO,Severe Weather,,156000.0,2021,2021-12-15 20:00:00,,
December,Iowa,MRO,Severe Weather,,,2021,2021-12-15 21:00:00,,
December,Nebraska,MRO,System Operations,5.0,,2021,2021-12-15 15:56:00,2021-12-15 17:27:00,1.52
December,Missouri,SERC/MRO,Severe Weather,,,2021,2021-12-15 16:37:00,,
December,Michigan,MRO,Severe Weather,,200675.0,2021,2021-12-16 06:00:00,2021-12-16 20:00:00,14.0
December,California,WECC,Suspicious Activity,10.0,11770.0,2021,2021-12-18 13:04:00,2021-12-18 21:59:00,8.92
December,Texas,TRE,Suspicious Activity,0.0,0.0,2021,2021-12-19 20:48:00,2021-12-19 21:00:00,0.2
December,Texas,TRE,System Operations,22.0,,2021,2021-12-21 21:59:00,2021-12-22 14:15:00,16.27
December,Pennsylvania,RF,Suspicious Activity,0.0,0.0,2021,2021-12-23 01:10:00,2021-12-23 01:15:00,0.08
December,Massachusetts,NPCC,System Operations,0.0,0.0,2021,2021-12-23 14:02:00,2021-12-23 14:55:00,0.88
December,Texas,TRE,System Operations,,,2021,2021-12-24 00:34:00,2021-12-24 06:40:00,6.1
December,California,WECC,Severe Weather,381.0,115830.0,2021,2021-12-27 04:11:00,2022-01-01 02:41:00,22.5
December,California,WECC,System Operations,120.0,65994.0,2021,2021-12-27 21:01:00,2021-12-30 09:11:00,12.17
December,Nevada,WECC,System Operations,0.0,0.0,2021,2021-12-29 11:00:00,2021-12-29 12:00:00,1.0
December,Missouri,SERC,Vandalism,0.0,0.0,2021,2021-12-30 18:51:00,,
January,Washington,WECC,System Operations,0.0,0.0,2022,2022-01-01 12:36:00,2022-01-01 14:12:00,1.6
January,Washington,WECC,System Operations,0.0,0.0,2022,2022-01-01 12:36:00,2022-01-02 19:43:00,7.12
January,Georgia,SERC,Vandalism,0.0,0.0,2022,2022-01-01 01:01:00,,
January,New Hampshire,NPCC,Suspicious Activity,2.0,845.0,2022,2022-01-01 00:06:00,2022-01-01 05:51:00,5.75
January,California,WECC,Severe Weather,3.0,1706.0,2022,2022-01-02 13:21:00,2022-01-02 17:38:00,4.28
January,Washington,WECC,Vandalism,0.0,0.0,2022,2022-01-03 12:45:00,2022-01-03 12:46:00,0.02
January,South Carolina,SERC,Severe Weather,,60424.0,2022,2022-01-03 05:00:00,2022-01-04 18:00:00,13.0
January,North Carolina,SERC,Severe Weather,,142000.0,2022,2022-01-03 05:30:00,2022-01-04 12:30:00,7.0
January,Georgia,SERC,Severe Weather,283.0,40885.0,2022,2022-01-03 01:00:00,2022-01-03 14:00:00,13.0
January,Massachusetts,NPCC,System Operations,0.0,0.0,2022,2022-01-05 12:32:00,2022-01-05 12:45:00,0.22
January,Florida,SERC,Vandalism,0.0,0.0,2022,2022-01-08 02:20:00,2022-01-12 07:40:00,5.33
January,New Hampshire,NPCC,Suspicious Activity,0.0,0.0,2022,2022-01-08 18:07:00,2022-01-08 22:26:00,4.32
January,Texas,TRE,System Operations,0.0,0.0,2022,2022-01-08 02:56:00,2022-01-08 03:03:00,0.12
January,Mississippi,SERC,System Operations,,,2022,2022-01-09 18:08:00,,
January,Indiana,SERC/RF,System Operations,,,2022,2022-01-12 09:20:00,2022-01-12 10:25:00,1.08
January,Massachusetts,NPCC,Suspicious Activity,0.0,0.0,2022,2022-01-13 16:00:00,2022-01-13 16:01:00,0.02
January,Pennsylvania,NPCC,Suspicious Activity,0.0,0.0,2022,2022-01-14 13:50:00,2022-01-14 14:13:00,0.38
January,Texas,TRE/WECC,Transmission Interruption,0.0,0.0,2022,2022-01-14 08:34:00,2022-01-14 08:42:00,0.13
January,New York,NPCC,Suspicious Activity,0.0,0.0,2022,2022-01-15 14:09:00,2022-01-15 14:28:00,0.32
January,North Carolina,SERC,Severe Weather,,51289.0,2022,2022-01-16 12:05:00,2022-01-17 08:45:00,20.67
January,North Carolina,SERC,Severe Weather,,74638.0,2022,2022-01-16 13:15:00,2022-01-16 17:15:00,4.0
January,Georgia,SERC,Severe Weather,436.0,61113.0,2022,2022-01-16 05:15:00,2022-01-17 00:06:00,18.85
January,Texas,TRE,Cyber Event,0.0,0.0,2022,2022-01-18 22:22:00,2022-01-18 22:23:00,0.02
January,Maine,NPCC,System Operations,0.0,0.0,2022,2022-01-19 14:35:00,2022-01-19 16:02:00,1.45
January,Mississippi,TRE/SERC,Severe Weather,0.0,0.0,2022,2022-01-20 19:57:00,2022-01-21 05:30:00,9.55
January,Maine,NPCC,System Operations,0.0,0.0,2022,2022-01-20 09:00:00,2022-01-20 09:59:00,0.98
January,Pennsylvania,RF,Suspicious Activity,0.0,0.0,2022,2022-01-23 00:37:00,2022-01-23 00:42:00,0.08
January,Washington,WECC,System Operations,0.0,0.0,2022,2022-01-24 10:27:00,2022-01-24 10:51:00,0.4
January,New York,NPCC,Sabotage,0.0,0.0,2022,2022-01-24 11:50:00,2022-01-24 16:00:00,4.17
January,Florida,SERC,System Operations,0.0,0.0,2022,2022-01-26 13:37:00,2022-01-26 14:15:00,0.63
January,Nevada,WECC,Vandalism,0.0,0.0,2022,2022-01-27 11:30:00,2022-01-27 11:31:00,0.02
January,Colorado,WECC,Transmission Interruption,0.0,0.0,2022,2022-01-28 15:41:00,2022-01-28 21:30:00,5.82
January,Connecticut,NPCC,Severe Weather,120.0,12000.0,2022,2022-01-29 08:45:00,2022-01-30 01:00:00,16.25
January,Nebraska,MRO,System Operations,0.0,0.0,2022,2022-01-30 20:41:00,2022-01-31 00:42:00,4.02
January,West Virginia,RF,Suspicious Activity,0.0,0.0,2022,2022-01-31 19:58:00,2022-01-31 20:10:00,0.2
February,California,WECC,System Operations,10.0,8124.0,2022,2022-02-01 12:13:00,2022-02-01 12:25:00,0.2
February,Tennessee,SERC,Severe Weather/Transmission Interruption,,255000.0,2022,2022-02-03 10:00:00,2022-02-07 20:00:00,10.0
February,Ohio,RF,Severe Weather/Transmission Interruption,,51000.0,2022,2022-02-03 12:56:00,2022-02-04 20:30:00,7.57
February,Ohio,RF,Severe Weather/Transmission Interruption,,51000.0,2022,2022-02-03 12:56:00,,
February,Texas,TRE,Transmission Interruption,,,2022,2022-02-04 18:21:00,2022-02-04 22:00:00,3.65
February,New York,NPCC,Severe Weather/Transmission Interruption,,67404.0,2022,2022-02-04 13:10:00,,
February,New York,NPCC,Vandalism,0.0,0.0,2022,2022-02-09 07:00:00,2022-02-09 09:00:00,2.0
February,California,WECC,Vandalism,,,2022,2022-02-12 16:29:00,2022-02-12 16:30:00,0.02
February,Rhode Island,NPCC,Suspicious Activity,0.0,0.0,2022,2022-02-17 10:30:00,2022-02-17 10:31:00,0.02
February,Louisiana,SERC,System Operations,80.0,0.0,2022,2022-02-17 00:09:00,2022-02-17 07:36:00,7.45
February,Connecticut,NPCC,Severe Weather,7.0,7047.0,2022,2022-02-18 07:10:00,2022-02-18 16:25:00,9.25
February,Texas,TRE,Suspicious Activity,0.0,0.0,2022,2022-02-22 11:10:00,2022-02-22 12:15:00,1.08
February,Texas,TRE,Transmission Interruption,3.0,1405.0,2022,2022-02-24 10:25:00,2022-02-24 10:31:00,0.1
February,California,WECC,System Operations,246.0,0.0,2022,2022-02-24 01:09:00,2022-02-24 02:59:00,1.83
February,Texas,TRE,System Operations,0.0,0.0,2022,2022-02-25 09:31:00,2022-02-25 13:09:00,3.63
February,Washington,WECC,Actual Physical Attack,0.0,0.0,2022,2022-02-26 11:15:00,2022-02-26 17:00:00,5.75
February,Texas,TRE,Vandalism,0.0,0.0,2022,2022-02-28 09:25:00,2022-02-28 09:26:00,0.02
March,Indiana,RF,System Operations,0.0,0.0,2022,2022-03-01 13:43:00,2022-03-01 13:47:00,0.07
March,North Carolina,SERC,System Operations,0.0,0.0,2022,2022-03-02 09:26:00,2022-03-02 10:05:00,0.65
March,Illinois,SERC/RF,System Operations,0.0,0.0,2022,2022-03-05 22:58:00,2022-03-06 19:38:00,20.67
March,Texas,TRE,Cyber Event,0.0,0.0,2022,2022-03-06 02:30:00,2022-03-06 17:00:00,14.5
March,Georgia,TRE,System Operations,48.0,5855.0,2022,2022-03-08 13:50:00,2022-03-08 14:39:00,0.82
March,Nebraska,MRO,Transmission Interruption,0.0,0.0,2022,2022-03-10 08:51:00,2022-03-10 15:15:00,6.4
March,Texas,TRE,Suspicious Activity,0.0,0.0,2022,2022-03-11 06:35:00,2022-03-11 07:00:00,0.42
March,Alabama,SERC,Severe Weather,139.0,19380.0,2022,2022-03-12 08:33:00,,
March,Minnesota,MRO,Vandalism,0.0,0.0,2022,2022-03-13 22:15:00,2022-03-13 22:38:00,0.38
March,Texas,TRE,Vandalism,0.0,0.0,2022,2022-03-14 09:30:00,2022-03-14 10:45:00,1.25
March,New Jersey,RF,Suspicious Activity,,,2022,2022-03-14 15:45:00,,
March,California,WECC,Vandalism,10.0,3958.0,2022,2022-03-15 18:53:00,2022-03-15 20:33:00,1.67
March,Maine,NPCC,System Operations,0.0,0.0,2022,2022-03-15 11:11:00,2022-03-15 11:47:00,0.6
March,California,WECC,Vandalism,0.0,0.0,2022,2022-03-16 11:28:00,2022-03-16 11:29:00,0.02
March,North Carolina,SERC,Actual Physical Attack/Vandalism,0.0,0.0,2022,2022-03-17 12:59:00,,
March,Florida,SERC,Transmission Interruption,78.0,20423.0,2022,2022-03-18 16:32:00,,
March,Minnesota,MRO,System Operations,0.0,0.0,2022,2022-03-20 17:52:00,2022-03-20 22:20:00,4.47
March,Texas,TRE,Severe Weather,,170000.0,2022,2022-03-21 19:00:00,2022-03-24 00:00:00,5.0
March,Maryland,RF,Suspicious Activity,0.0,0.0,2022,2022-03-22 21:04:00,2022-03-22 21:08:00,0.07
March,South Dakota,MRO,Transmission Interruption,0.0,0.0,2022,2022-03-22 00:06:00,2022-03-22 04:29:00,4.38
March,Maine,NPCC,System Operations,0.0,0.0,2022,2022-03-25 20:46:00,2022-03-25 22:48:00,2.03
March,California,WECC,Vandalism,0.0,0.0,2022,2022-03-29 11:45:00,,
March,Vermont,NPCC,Vandalism,0.0,0.0,2022,2022-03-29 16:34:00,2022-03-30 15:25:00,22.85
March,Louisiana,SERC,Severe Weather,,66448.0,2022,2022-03-30 15:45:00,,
March,Michigan,RF,Severe Weather,60.0,70000.0,2022,2022-03-31 08:59:00,2022-04-01 19:30:00,10.52
March,Montana,WECC/SERC,Cyber Event,0.0,0.0,2022,2022-03-31 22:43:00,,
March,Georgia,SERC,Severe Weather,157.0,22000.0,2022,2022-03-31 00:04:00,2022-03-31 09:20:00,9.27
April,Missouri,SERC/RF,System Operations,73.0,16299.0,2022,2022-04-05 04:40:00,2022-04-05 17:21:00,12.68
April,Arkansas,SERC,System Operations,5.0,,2022,2022-04-10 15:41:00,2022-04-10 15:50:00,0.15
April,Arkansas,SERC,System Operations,5.0,,2022,2022-04-10 15:41:00,2022-04-10 15:50:00,0.15
April,Oregon,WECC,Severe Weather,3140.0,73717.0,2022,2022-04-11 09:15:00,2022-04-13 08:00:00,22.75
April,California,WECC,Actual Physical Attack,2.0,1337.0,2022,2022-04-11 21:37:00,2022-04-11 22:14:00,0.62
April,Maryland,RF,Suspicious Activity,0.0,0.0,2022,2022-04-11 20:33:00,2022-04-11 20:40:00,0.12
April,Maryland,RF,Suspicious Activity,0.0,0.0,2022,2022-04-11 20:33:00,2022-04-11 20:40:00,0.12
April,Arkansas,SERC,Actual Physical Attack,0.0,0.0,2022,2022-04-12 17:42:00,2022-04-12 18:38:00,0.93
April,Louisiana,SERC,System Operations,7.0,2429.0,2022,2022-04-13 22:04:00,2022-04-14 00:02:00,1.97
April,California,WECC,Transmission Interruption,164.0,262268.0,2022,2022-04-14 05:59:00,2022-04-14 06:13:00,0.23
April,Missouri,SERC/RF,Generation Inadequacy,0.0,0.0,2022,2022-04-16 12:17:00,,
April,Iowa,SERC/MRO,System Operations,0.0,0.0,2022,2022-04-16 11:08:00,,
April,Washington,WECC,Suspicious Activity,0.0,0.0,2022,2022-04-16 10:45:00,,
April,California,WECC,System Operations,9290.0,,2022,2022-04-16 17:44:00,,
April,California,WECC,System Operations,0.0,0.0,2022,2022-04-16 05:30:00,2022-04-16 11:38:00,6.13
April,Pennsylvania,RF,Suspicious Activity,0.0,0.0,2022,2022-04-16 22:55:00,2022-04-16 22:57:00,0.03
April,New York,NPCC,Severe Weather,,97000.0,2022,2022-04-19 06:00:00,,
April,Connecticut,NPCC,Severe Weather,,67754.0,2022,2022-04-19 08:41:00,2022-04-19 12:10:00,3.48
April,New York,NPCC,Severe Weather,,84033.0,2022,2022-04-19 04:07:00,,
April,North Dakota,MRO,Severe Weather,1000.0,,2022,2022-04-22 23:00:00,2022-04-24 16:00:00,17.0
April,North Dakota,WECC/MRO,Severe Weather,,,2022,2022-04-22 23:16:00,2022-04-24 16:00:00,16.73
April,North Dakota,MRO,Severe Weather,480.0,18430.0,2022,2022-04-23 15:38:00,2022-04-24 04:00:00,12.37
April,Iowa,SERC/MRO,Severe Weather,43.0,22400.0,2022,2022-04-23 19:42:00,2022-04-24 16:17:00,20.58
April,Minnesota,MRO,Vandalism,17.0,0.0,2022,2022-04-26 14:27:00,,
April,California,WECC,Vandalism,0.0,0.0,2022,2022-04-26 08:54:00,2022-04-26 08:55:00,0.02
April,Ohio,RF,Suspicious Activity,,,2022,2022-04-27 09:00:00,2022-04-27 09:01:00,0.02
April,North Carolina,SERC,System Operations,74.0,,2022,2022-04-28 07:56:00,2022-04-28 08:48:00,0.87
April,New Mexico,WECC,Suspicious Activity,0.0,0.0,2022,2022-04-28 15:45:00,,
April,California,WECC,Vandalism,0.0,0.0,2022,2022-04-29 07:05:00,2022-04-29 07:06:00,0.02
May,California,WECC,Vandalism,,0.0,2022,2022-05-02 14:24:00,2022-05-02 14:25:00,0.02
May,New Hampshire,NPCC,Vandalism,0.0,0.0,2022,2022-05-03 06:42:00,2022-05-03 13:59:00,7.28
May,Louisiana,SERC,Actual Physical Attack,0.0,0.0,2022,2022-05-03 00:17:00,2022-05-04 12:00:00,11.72
May,Michigan,RF,System Operations,,0.0,2022,2022-05-04 14:07:00,2022-05-05 01:57:00,11.83
May,Arkansas,SERC,Transmission Interruption,,0.0,2022,2022-05-05 13:06:00,2022-05-05 14:06:00,1.0
May,Michigan,RF,Fuel Supply Deficiency,0.0,0.0,2022,2022-05-06 03:02:00,2022-05-06 03:34:00,0.53
May,Texas,TRE,Vandalism,0.0,0.0,2022,2022-05-09 16:25:00,2022-05-09 17:10:00,0.75
May,Texas,TRE,Vandalism,0.0,0.0,2022,2022-05-09 16:25:00,2022-05-09 17:10:00,0.75
May,Minnesota,MRO,Severe Weather,,105000.0,2022,2022-05-11 18:00:00,2022-05-11 22:42:00,4.7
May,Iowa,MRO,Vandalism,0.0,0.0,2022,2022-05-11 10:00:00,2022-05-11 10:01:00,0.02
May,South Dakota,MRO,Transmission Interruption,,,2022,2022-05-12 16:50:00,2022-05-13 02:48:00,9.97
May,Mississippi,SERC,Actual Physical Attack/Vandalism,0.0,0.0,2022,2022-05-12 14:58:00,2022-05-12 14:59:00,0.02
May,Mississippi,SERC,Actual Physical Attack/Vandalism,0.0,0.0,2022,2022-05-12 14:58:00,2022-05-12 14:59:00,0.02
May,Texas,TRE,Suspicious Activity,0.0,0.0,2022,2022-05-12 01:00:00,2022-05-12 01:10:00,0.17
May,Missouri,SERC,Transmission Interruption,800.0,0.0,2022,2022-05-12 10:44:00,2022-05-12 13:34:00,2.83
May,Texas,TRE,System Operations,0.0,0.0,2022,2022-05-14 15:05:00,2022-05-14 16:30:00,1.42
May,Texas,TRE,Severe Weather,,150000.0,2022,2022-05-15 23:30:00,2022-05-17 23:45:00,0.25
May,Pennsylvania,RF,Suspicious Activity,0.0,0.0,2022,2022-05-15 21:00:00,2022-05-15 21:10:00,0.17
May,Pennsylvania,RF,Suspicious Activity,0.0,0.0,2022,2022-05-15 21:00:00,2022-05-15 21:10:00,0.17
May,California,WECC,Vandalism,0.0,0.0,2022,2022-05-16 05:00:00,2022-05-16 05:01:00,0.02
May,Arizona,WECC,System Operations,0.0,0.0,2022,2022-05-16 16:03:00,2022-05-16 19:32:00,3.48
May,New Mexico,WECC,Transmission Interruption,25.0,,2022,2022-05-17 12:10:00,,
May,New Mexico,WECC,Fuel Supply Deficiency,560.0,0.0,2022,2022-05-18 17:00:00,2022-05-31 12:00:00,19.0
May,Idaho,WECC,Vandalism,0.0,0.0,2022,2022-05-18 11:00:00,2022-05-18 16:34:00,5.57
May,Pennsylvania,RF,Suspicious Activity,0.0,0.0,2022,2022-05-18 15:30:00,2022-05-18 16:30:00,1.0
May,New York,NPCC,Transmission Interruption,0.0,0.0,2022,2022-05-20 17:26:00,2022-05-20 17:33:00,0.12
May,New York,NPCC,Suspicious Activity,0.0,0.0,2022,2022-05-20 08:48:00,,
May,Missouri,SERC,Actual Physical Attack,0.0,0.0,2022,2022-05-21 21:53:00,2022-05-22 00:28:00,2.58
May,Texas,TRE,Severe Weather,,52172.0,2022,2022-05-22 02:30:00,2022-05-22 18:52:00,16.37
May,Maine,NPCC,System Operations,0.0,0.0,2022,2022-05-22 22:40:00,2022-05-22 23:16:00,0.6
May,California,WECC,Actual Physical Attack,0.0,0.0,2022,2022-05-25 06:42:00,2022-05-25 06:43:00,0.02
May,Arizona,WECC,System Operations,0.0,0.0,2022,2022-05-27 07:56:00,2022-05-27 08:38:00,0.7
May,Ohio,RF,Suspicious Activity,0.0,0.0,2022,2022-05-27 05:19:00,2022-05-27 06:00:00,0.68
May,Pennsylvania,RF,Transmission Interruption,0.0,0.0,2022,2022-05-29 16:41:00,2022-05-31 11:29:00,18.8
May,Pennsylvania,RF,System Operations,0.0,0.0,2022,2022-05-29 01:18:00,2022-05-29 01:50:00,0.53
May,California,WECC,System Operations,0.0,0.0,2022,2022-05-30 14:10:00,2022-05-31 05:58:00,15.8
May,Texas,TRE,Vandalism,0.0,0.0,2022,2022-05-31 13:58:00,2022-05-31 13:59:00,0.02
June,Utah,WECC,Vandalism,0.0,0.0,2022,2022-06-01 10:47:00,2022-06-01 10:48:00,0.02
June,California,WECC,Vandalism,0.0,0.0,2022,2022-06-02 08:20:00,,
June,Georgia,SERC,Vandalism,0.0,0.0,2022,2022-06-03 03:48:00,2022-06-03 03:49:00,0.02
June,Texas,TRE,Generation Inadequacy,0.0,0.0,2022,2022-06-04 12:59:00,2022-06-05 02:15:00,13.27
June,California,WECC,Generation Inadequacy,,,2022,2022-06-05 15:20:00,2022-06-05 20:12:00,4.87
June,California,WECC,System Operations,13.0,4000.0,2022,2022-06-06 10:21:00,2022-06-06 10:24:00,0.05
June,Missouri,SERC/MRO,Severe Weather/Transmission Interruption,,91188.0,2022,2022-06-08 01:00:00,2022-06-08 06:00:00,5.0
June,Kansas,SERC/MRO,Severe Weather,,62000.0,2022,2022-06-08 00:00:00,2022-06-08 04:00:00,4.0
June,Missouri,SERC,Severe Weather/Distribution Interruption,,60000.0,2022,2022-06-08 01:00:00,2022-06-08 04:00:00,3.0
June,Texas,TRE,Suspicious Activity,0.0,0.0,2022,2022-06-09 02:33:00,2022-06-09 06:49:00,4.27
June,Oregon,WECC,Vandalism,0.0,0.0,2022,2022-06-09 07:00:00,2022-06-09 07:05:00,0.08
June,Texas,TRE,Actual Physical Attack/Vandalism,0.0,0.0,2022,2022-06-10 12:08:00,2022-06-10 21:30:00,9.37
June,California,WECC,System Operations,100.0,39094.0,2022,2022-06-10 20:27:00,2022-06-10 21:30:00,1.05
June,California,WECC,System Operations,100.0,,2022,2022-06-10 20:20:00,2022-06-10 20:28:00,0.13
June,California,WECC,System Operations,13437.0,445.0,2022,2022-06-10 08:45:00,,
June,Ohio,SERC/RF,Severe Weather/Transmission Interruption,14000.0,100000.0,2022,2022-06-12 23:30:00,2022-06-13 23:30:00,0.0
June,Ohio,SERC/RF,Severe Weather/Transmission Interruption,,162551.0,2022,2022-06-13 18:00:00,2022-06-14 18:15:00,0.25
June,Michigan,RF,System Operations,0.0,0.0,2022,2022-06-13 23:54:00,2022-06-14 00:45:00,0.85
June,Ohio,RF,System Operations,373.0,,2022,2022-06-14 13:46:00,,
June,Washington,WECC,Actual Physical Attack/Vandalism,0.0,0.0,2022,2022-06-14 00:00:00,2022-06-14 06:00:00,6.0
June,Wisconsin,RF/MRO,Severe Weather,90.0,57000.0,2022,2022-06-15 21:00:00,,
June,Michigan,RF,System Operations,0.0,0.0,2022,2022-06-15 10:45:00,2022-06-15 13:45:00,3.0
June,North Carolina,SERC,Severe Weather,,77908.0,2022,2022-06-16 16:31:00,2022-06-16 20:07:00,3.6
June,Washington,WECC,Suspicious Activity,35.0,7500.0,2022,2022-06-16 03:51:00,2022-06-16 06:30:00,2.65
June,North Carolina,SERC,Severe Weather,,44000.0,2022,2022-06-17 18:45:00,2022-06-18 13:32:00,18.78
June,West Virginia,SERC/RF,Severe Weather,,150000.0,2022,2022-06-17 17:30:00,2022-06-19 21:15:00,3.75
June,North Carolina,SERC,Severe Weather,,91056.0,2022,2022-06-17 17:37:00,2022-06-18 00:54:00,7.28
June,Illinois,SERC/RF,Severe Weather,,80000.0,2022,2022-06-17 06:02:00,,
June,Minnesota,MRO,System Operations,0.0,15604.0,2022,2022-06-20 12:54:00,2022-06-20 14:23:00,1.48
June,Virginia,SERC/RF,Severe Weather/Distribution Interruption,,100000.0,2022,2022-06-22 16:56:00,2022-06-23 02:00:00,9.07
June,New Jersey,NPCC,Suspicious Activity,0.0,0.0,2022,2022-06-23 12:41:00,2022-06-23 13:41:00,1.0
June,California,WECC,Fuel Supply Deficiency,0.0,0.0,2022,2022-06-23 10:55:00,,
June,Louisiana,SERC,Fuel Supply Deficiency,,,2022,2022-06-24 23:09:00,2022-06-25 00:00:00,0.85
June,Nevada,WECC,Vandalism,0.0,0.0,2022,2022-06-26 17:05:00,2022-06-26 22:42:00,5.62
June,Michigan,RF/MRO,System Operations,0.0,0.0,2022,2022-06-27 17:07:00,2022-06-28 01:42:00,8.58
